-19.0748 -8.5359999999999996 1.0
22.0108 -10.973699999999999 0.0
12.659700000000001 19.260100000000001 3.0
-18.918413829999999 -7.1854153790000002 1.0
-17.52111687 -5.010650322 1.0
-19.19451741 -10.106632859999999 1.0
-20.00417586 -8.2697517349999998 1.0
-16.714095400000001 -8.3531277159999995 1.0
-17.192001779999998 -6.318169835 1.0
-16.230511580000002 -2.9703555850000001 1.0
-19.71036501 -13.873095559999999 1.0
-15.93749785 -8.2837036140000002 1.0
-18.655037289999999 -8.0452688450000007 1.0
-14.25892964 -5.58519466 1.0
-21.798756090000001 -8.3226088399999991 1.0
-20.739632520000001 -9.7895935479999991 1.0
-21.076713980000001 -10.674316729999999 1.0
-21.979163450000001 -11.83095992 1.0
-20.647226119999999 -8.2938669530000002 1.0
-20.041779439999999 -8.780836764 1.0
-21.677462890000001 -8.5327961509999994 1.0
-20.57097748 -8.5459940660000004 1.0
-21.631518610000001 -7.7276797689999999 1.0
-17.873074079999999 -9.7083748839999995 1.0
-16.32917076 -12.779995509999999 1.0
-18.57026269 -5.1897861570000003 1.0
-17.992369029999999 -6.7038701720000002 1.0
-22.305171820000002 -10.205499809999999 1.0
-19.559406110000001 -11.22044644 1.0
-22.788266409999999 -8.8190824770000003 1.0
-19.12918144 -4.7165296059999999 1.0
-17.180185640000001 -6.2111395360000001 1.0
-16.540820249999999 -6.6933414200000003 1.0
-20.10721564 -12.747362689999999 1.0
-18.214279309999998 -9.9193775310000003 1.0
-19.072581240000002 -10.648495430000001 1.0
-21.21053685 -7.4753187199999998 1.0
-20.038651460000001 -8.8208728290000007 1.0
-19.654177260000001 -8.2114773519999993 1.0
-15.97295894 -9.6480025339999997 1.0
-18.743596960000001 -5.3835515860000003 1.0
-19.453215 -8.1461200060000003 1.0
-16.430740879999998 -7.5249680049999998 1.0
-19.755124370000001 -8.5332157510000002 1.0
-19.562370820000002 -8.7986685690000002 1.0
-19.471355729999999 -8.057217004 1.0
-18.609469860000001 -4.4758889489999998 1.0
-21.593683370000001 -10.387124630000001 1.0
-15.39158057 -3.8336522 1.0
-17.834541659999999 -8.090983756 1.0
-19.163923310000001 -10.609131140000001 1.0
-18.951582330000001 -8.4537113789999996 1.0
-18.098636169999999 -8.8178884340000003 1.0
-20.320766939999999 -9.6177493639999998 1.0
-19.703178300000001 -11.3579162 1.0
-18.216387730000001 -11.883507249999999 1.0
-17.078975079999999 -4.0792393880000004 1.0
-20.531866189999999 -12.314105100000001 1.0
-14.18714495 -5.3309330460000002 1.0
-21.05007195 -13.28463792 1.0
-15.13885516 -7.4580583709999999 1.0
-20.39714245 -9.4162297259999992 1.0
-15.651513270000001 -7.0541353180000002 1.0
-16.876894499999999 -9.0488597790000007 1.0
-19.285291569999998 -13.21985521 1.0
-20.333074740000001 -4.5225449180000004 1.0
-18.173375499999999 -12.21359816 1.0
-21.416969529999999 -7.9516288419999999 1.0
-17.88791423 -6.2514623169999997 1.0
-19.148469739999999 -9.9168810129999994 1.0
-18.881977129999999 -8.2820537600000002 1.0
-16.746456800000001 -4.8651478519999998 1.0
-20.297167129999998 -9.4413684619999998 1.0
-18.708476489999999 -11.16342607 1.0
-19.854978989999999 -11.807787100000001 1.0
-20.012149170000001 -8.8860667790000001 1.0
-21.23043625 -8.2757976600000003 1.0
-21.17220468 -8.0416524989999996 1.0
-17.358702059999999 -4.9272804570000002 1.0
-18.770065760000001 -3.1169119840000001 1.0
-19.61515387 -11.92894742 1.0
-19.88994284 -8.5507339869999992 1.0
-18.461379990000001 -3.5646087030000002 1.0
-21.555998429999999 -8.9688390130000002 1.0
-17.17922446 -9.6567454900000005 1.0
-15.556243889999999 -7.6464289919999997 1.0
-17.219640349999999 -9.3362426089999992 1.0
-18.42837896 -10.99183023 1.0
-16.734499769999999 -6.3798305940000004 1.0
-14.833020640000001 -4.8859311459999999 1.0
-20.067421830000001 -10.902669059999999 1.0
-15.15529579 -4.7410660670000002 1.0
-21.445242839999999 -9.7106910109999998 1.0
-16.715222820000001 -4.0368906740000003 1.0
-20.168218100000001 -9.5398034959999993 1.0
-15.778711250000001 -9.5773071820000002 1.0
-22.22948053 -12.696440129999999 1.0
-18.691508299999999 -9.8512543590000003 1.0
-19.077029339999999 -9.5886292780000009 1.0
-22.97995027 -14.06130969 1.0
-15.351334019999999 -6.9430399209999996 1.0
-17.64659314 -6.8986644330000004 1.0
-16.802860509999999 -9.2423759380000003 1.0
-18.705787650000001 -10.10378656 1.0
-17.027012209999999 -8.2485613499999992 1.0
-15.881783049999999 -5.2681765150000004 1.0
-20.582465039999999 -10.3434484 1.0
-20.871015610000001 -12.089515929999999 1.0
-20.608459870000001 -12.661965820000001 1.0
-19.0162303 -9.6279690519999992 1.0
-21.692650860000001 -8.6331138599999999 1.0
-16.501217140000001 -7.5360030350000002 1.0
-17.635067159999998 -6.5033147820000003 1.0
-16.001193409999999 -6.3085942209999999 1.0
-22.815572190000001 -15.675096140000001 1.0
-17.43786661 -10.75633109 1.0
-17.37534526 -9.1342309430000004 1.0
-23.085327580000001 -9.7640710049999999 1.0
-19.28389649 -11.38251015 1.0
-21.260219710000001 -7.0333339119999998 1.0
-19.37213212 -8.810125609 1.0
-20.546847920000001 -9.8510171480000004 1.0
-20.828063759999999 -6.69717012 1.0
-16.38603445 -7.2053244129999996 1.0
-20.059967990000001 -6.5998401769999999 1.0
-16.619710399999999 -5.8060978990000001 1.0
-18.888982909999999 -12.235552650000001 1.0
-18.26694371 -7.2600895989999996 1.0
-18.351490930000001 -7.8059213109999996 1.0
-19.954274229999999 -6.1222555669999998 1.0
-21.481330539999998 -10.55291212 1.0
-20.222029259999999 -5.5261051759999997 1.0
-16.64916083 -4.6721778519999999 1.0
-17.785704920000001 -5.7217624049999998 1.0
-17.55953177 -6.7189031180000001 1.0
-19.259290830000001 -12.21031443 1.0
-17.343064869999999 -7.5168273430000001 1.0
-22.583755830000001 -9.1371812089999995 1.0
-19.538442910000001 -5.0103350689999999 1.0
-19.553091299999998 -9.5845320249999997 1.0
-15.415757149999999 -9.1846851520000001 1.0
-22.184072990000001 -10.89687868 1.0
-19.74764218 -7.86540207 1.0
-21.681462929999999 -6.8720594579999998 1.0
-20.805087310000001 -8.2075349899999992 1.0
-20.310517959999999 -4.8775772550000003 1.0
-19.99560408 -11.73958755 1.0
-25.81556299 -9.8946333220000007 1.0
-17.416425400000001 -6.4836004459999996 1.0
-21.19373865 -13.20813852 1.0
-20.02522639 -10.92597862 1.0
-19.382312509999998 -8.5387818830000004 1.0
-16.504966270000001 -7.7808090500000002 1.0
-18.795822619999999 -11.33110488 1.0
-20.555510089999999 -6.3047245859999999 1.0
-17.19405613 -7.084269065 1.0
-19.002274499999999 -13.004876530000001 1.0
-19.19941889 -11.88184935 1.0
-19.121558539999999 -11.020319239999999 1.0
-18.38229437 -7.4026569469999997 1.0
-17.924471530000002 -6.1534608960000003 1.0
-17.870202259999999 -10.48130768 1.0
-17.587254940000001 -8.7445325650000001 1.0
-18.625450140000002 -7.143870143 1.0
-19.13870227 -7.5184091840000002 1.0
-18.468748260000002 -4.3659689500000001 1.0
-19.007044319999999 -10.4321366 1.0
22.71382947 -7.7091640730000002 2.0
21.626830049999999 -10.09223508 4.0
28.446094049999999 -8.2863488489999995 2.0
20.84715126 -10.87642992 4.0
26.207546350000001 -16.392821779999998 0.0
24.307781510000002 -14.627368779999999 0.0
22.928197829999998 -10.91342324 0.0
26.48638347 -7.7980211239999999 2.0
23.810573399999999 -12.110428369999999 0.0
17.69664852 -11.091566050000001 4.0
22.79469945 -6.9769948880000001 2.0
25.038571829999999 -10.572421719999999 2.0
22.244327940000002 -8.5623568649999999 2.0
21.210606980000001 -9.9016501419999994 4.0
24.135769490000001 -12.82655476 0.0
21.55643414 -8.8948761649999994 4.0
17.836666409999999 -15.15084839 0.0
20.930109819999998 -7.3225969549999999 4.0
23.302987999999999 -11.63033963 0.0
26.479081990000001 -10.10558625 2.0
21.1856984 -10.725012189999999 4.0
20.980591359999998 -11.739328799999999 0.0
22.772097240000001 -11.00912555 0.0
20.712046870000002 -11.58808224 0.0
23.84763233 -8.8221425199999999 2.0
21.298231019999999 -11.293019510000001 0.0
21.438206189999999 -12.9284587 0.0
23.088606349999999 -12.18707931 0.0
21.667812900000001 -7.1636090149999996 4.0
20.506051710000001 -12.857607720000001 0.0
22.838188599999999 -6.8062436310000001 2.0
22.002887399999999 -12.98784421 0.0
22.074821709999998 -13.35285876 0.0
17.327352019999999 -11.831174020000001 4.0
17.901468680000001 -12.661285960000001 0.0
18.175870069999998 -13.395998609999999 0.0
23.21851461 -10.20703675 2.0
23.582030719999999 -11.87264869 0.0
21.6542542 -12.89868718 0.0
22.872253529999998 -9.3718240159999997 2.0
21.331053570000002 -9.0395480910000003 4.0
19.497110930000002 -12.53986746 0.0
18.92944061 -13.440561219999999 0.0
23.19866206 -11.47837741 0.0
24.36602718 -9.2549536690000007 2.0
18.34346816 -15.11351709 0.0
21.490413799999999 -16.92993439 0.0
29.107109879999999 -8.5278382439999998 2.0
24.212818540000001 -8.7700377300000003 2.0
23.3160092 -12.03878154 0.0
21.889873949999998 -13.005181459999999 0.0
20.70187675 -8.6802911280000004 4.0
20.013302580000001 -14.470943950000001 0.0
22.936056059999999 -10.83800948 2.0
23.33033 -9.1345626959999997 2.0
22.093672049999999 -11.036005380000001 0.0
24.2469523 -9.9680686359999999 2.0
22.348730140000001 -6.9626840220000004 2.0
22.93978813 -8.4828262980000009 2.0
18.50235923 -11.007976680000001 4.0
22.166923140000002 -12.02699876 0.0
22.064509439999998 -10.195542659999999 4.0
21.736907129999999 -8.9421891910000006 4.0
22.508242320000001 -10.58246666 0.0
20.65449096 -10.482276880000001 4.0
24.118793620000002 -9.6943270469999998 2.0
21.60455979 -8.8065214760000003 4.0
21.767800780000002 -15.54535433 0.0
22.288048969999998 -10.356003230000001 4.0
25.640709959999999 -9.448387833 2.0
21.79572259 -8.3727776299999999 4.0
20.404877240000001 -10.23986826 4.0
22.49406887 -11.114968449999999 0.0
22.13740872 -10.14481546 4.0
22.823784270000001 -10.85431086 0.0
21.439789770000001 -12.84153064 0.0
19.39346471 -10.23652455 4.0
28.533503329999998 -11.18364176 2.0
21.006834439999999 -12.335891009999999 0.0
26.002723939999999 -8.6405017930000003 2.0
19.460086319999998 -12.26193956 0.0
21.494513430000001 -10.469998090000001 4.0
22.23447153 -12.32888483 0.0
23.3613012 -11.52577748 0.0
23.609198630000002 -9.3008279740000006 2.0
23.611643090000001 -11.19403511 2.0
23.05060035 -12.518861469999999 0.0
17.701291250000001 -11.951133970000001 0.0
26.67209317 -11.530824669999999 2.0
19.858197629999999 -13.22289894 0.0
22.787449949999999 -11.8374638 0.0
22.47707939 -7.4852234260000001 2.0
25.393478779999999 -8.6797124579999991 2.0
24.78407387 -14.0847613 0.0
19.454105989999999 -11.83013777 0.0
20.441040059999999 -10.949092419999999 4.0
20.00380359 -13.37436426 0.0
21.42663675 -11.11232266 0.0
21.055107400000001 -11.37231235 0.0
22.970655390000001 -13.62778958 0.0
22.474306139999999 -11.340248130000001 0.0
23.108474860000001 -10.200325299999999 2.0
21.919467770000001 -11.25585545 0.0
22.720027479999999 -10.38051093 2.0
22.659122 -8.7941234799999997 2.0
23.49237926 -13.22370598 0.0
24.94061992 -12.203513989999999 2.0
22.54702485 -8.3221071700000007 2.0
19.658857319999999 -16.498224480000001 0.0
25.693590449999999 -8.8061183730000003 2.0
21.860763519999999 -12.23350928 0.0
25.22576527 -10.65219265 2.0
25.83469333 -9.8088931430000006 2.0
21.17510674 -12.58148308 0.0
26.219428789999998 -6.2945308320000004 2.0
25.627870919999999 -7.3850806670000004 2.0
